"RecordDate","Sentiment","Author","AuthorID","ScreenName","ChannelGroupID","IsBrandPost","PostType","BrandName","InfluencerCategory","IsAuthorInfluencer"
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-04,Neutral,Anil Gowda,"24519345061012541","",2,0,6,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Positive,Shivam Asiwal,"6686122641478845",,2,0,4,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,11,TATADigital,,0
2023-12-04,Positive,Nayan Rank,"6843929385643782",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-04,Negative,Anil Gowda,"24519345061012541","",2,0,6,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Positive,Sai Balaji,"6778097232259497",,2,0,4,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,11,TATADigital,,0
2023-12-04,Neutral,Sabita Mukharjee,"6841476695901344",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-04,Neutral,Anil Gowda,"24519345061012541","",2,0,6,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Positive,Sasikala Jayan,"6842434352500201",,2,0,4,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,11,TATADigital,,0
2023-12-04,Neutral,black5715pink,"6899258590127571",black5715pink,3,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-04,Neutral,Birrusriharisoshivajiag Bsriharicpl,"6497650067003677",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",Tata Neu,3,1,1,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,itzzz_muffyy_09,"6895784927184969",itzzz_muffyy_09,3,0,6,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,11,TATADigital,,0
2023-12-04,Neutral,happy_boy_shiv_55,"6894769427277811",happy_boy_shiv_55,3,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-04,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Choona Khan,"6948032285233329",,2,0,4,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,11,TATADigital,,0
2023-12-04,Neutral,Suresh Aklesh,"6930934013631935",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,aniketraosahab_,"6933644593382694",aniketraosahab_,3,0,6,TATADigital,,0
2023-12-04,Neutral,Rajiv Tiwari,"68945288",rajivtiwari,1,0,11,TATADigital,,0
2023-12-04,Neutral,nethranethra15108,"6916900108424470",nethranethra15108,3,0,6,TATADigital,,0
2023-12-04,Negative,Vikram Jain,"141962835",vikijain87,1,0,6,TATADigital,,0
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,dikshat_031,"6939666422782199",dikshat_031,3,0,6,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,6,TATADigital,,0
2023-12-04,Neutral,nethranethra15108,"6916900108424470",nethranethra15108,3,0,6,TATADigital,,0
2023-12-04,Negative,Vikram Jain,"141962835",vikijain87,1,0,6,TATADigital,,0
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,dikshat_031,"6939666422782199",dikshat_031,3,0,6,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,6,TATADigital,,0
2023-12-04,Neutral,Kaleem Kaleem,"6994328667355015","",2,0,6,TATADigital,,0
2023-12-04,Negative,Abhishek,"1349575434438991883",abhisahu3443,1,0,11,TATADigital,,0
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,rithiya_5688,"6950251505010863",rithiya_5688,3,0,6,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,2,TATADigital,,0
2023-12-04,Neutral,Malar D,"7045351718859488",,2,0,4,TATADigital,,0
2023-12-04,Negative,Abhishek,"1349575434438991883",abhisahu3443,1,0,11,TATADigital,,0
2023-12-04,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,1,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,rithiya_5688,"6950251505010863",rithiya_5688,3,0,6,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,6,TATADigital,,0
2023-12-04,Neutral,tanweeralanansari,"7037147839739035",tanweeralanansari,3,0,6,TATADigital,,0
2023-12-04,Positive,Krishna Tomar,"1357593032061771776",iKrishnatomar,1,0,8,TATADigital,,0
2023-12-04,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,1,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Positive,Vishesh J Patel,"69bacd7a-bb9c-436f-a77e-12df104e481f",,30,0,14,TATADigital,,0
2023-12-04,Negative,Rajiv Tiwari,"68945288",rajivtiwari,1,0,6,TATADigital,,0
2023-12-04,Neutral,Satveer Meena Meena,"7197259690304834","",2,0,6,TATADigital,,0
2023-12-04,Neutral,Krishna Tomar,"1357593032061771776",iKrishnatomar,1,0,8,TATADigital,,0
2023-12-04,Positive,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,tataneuofficial,"17841448587876084",tataneuofficial,3,1,7,TATADigital,,0
2023-12-04,Positive,Séducteur optimiste,"102113114990350",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,anitha.ragavan,"7020764548040230",anitha.ragavan,3,0,6,TATADigital,,0
2023-12-04,Neutral,Rajiv Tiwari,"68945288",rajivtiwari,1,0,6,TATADigital,,0
2023-12-04,Negative,Satveer Meena Meena,"7197259690304834","",2,0,6,TATADigital,,0
2023-12-04,Neutral,Krishna Tomar,"1357593032061771776",iKrishnatomar,1,0,8,TATADigital,,0
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,V K Potdar,"23876805471964506",,2,0,4,TATADigital,,0
2023-12-04,Negative,MSJ_11,"0920fc1c-127e-440c-ac1b-50cb213c3ea6",,30,0,14,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,anitha.ragavan,"7020764548040230",anitha.ragavan,3,0,6,TATADigital,,0
2023-12-04,Neutral,Rajiv Tiwari,"68945288",rajivtiwari,1,0,6,TATADigital,,0
2023-12-04,Neutral,ayesha_tasneem32,"7176866542365848",ayesha_tasneem32,3,0,6,TATADigital,,0
2023-12-04,Neutral,Amit Barik,"1243227252713590784",AmitBar57812836,1,0,8,TATADigital,,0
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,💛 DROP,"1095927886647840768",ATULKUM33546870,1,0,8,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Boya Venkataiah,"7161405380546113",,2,0,4,TATADigital,,0
2023-12-04,Positive,Milan Sen,"6949632541748983",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Eltaf Ansari,"7211125065618076",,2,0,4,TATADigital,,0
2023-12-04,Positive,Radole DJ officiel,"108791651799284",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,💛 DROP,"1095927886647840768",ATULKUM33546870,1,0,2,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,pooja_madan_,"7178851092166074",pooja_madan_,3,0,6,TATADigital,,0
2023-12-04,Neutral,Arati Biswakarma,"6934651599961828",,2,0,4,TATADigital,,0
2023-12-04,Negative,Mintu Prabhat,"7137776199619886",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,pooja_madan_,"7178851092166074",pooja_madan_,3,0,6,TATADigital,,0
2023-12-04,Neutral,Rajasekaran,"7009499969087079",,2,0,4,TATADigital,,0
2023-12-04,Negative,Mintu Prabhat,"7137776199619886",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,pooja_madan_,"7178851092166074",pooja_madan_,3,0,6,TATADigital,,0
2023-12-04,Positive,Sail Gardia,"7014457438606099",,2,0,4,TATADigital,,0
2023-12-04,Positive,Dhananjay Mandal,"7251235018240283",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Suresh R,"7044734945592615",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Yohannan Mani,"6993466600746829",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Lovely Saravana,"7253935111305269",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,7,TATADigital,Redundant,1
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Lalan Prasad,"7430892876924753",,2,0,4,TATADigital,,0
2023-12-04,Positive,Fula Devi Fula Devi,"7113817558663639",,2,0,4,TATADigital,,0
2023-12-04,Positive,Vaishnavi Agarwal,urn:li:person:QxVRj4Y9gO,,5,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-04,Neutral,Seema Gupta,"6538864026220758",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,2,TATADigital,,0
2023-12-04,Neutral,Rajyalaxmi Challa,"7186694444721076",,2,0,4,TATADigital,,0
2023-12-04,Negative,Pk Prasad,"7053438601385751",,2,0,4,TATADigital,,0
2023-12-04,Positive,Subodh Kumar Singh,"9915450575195240",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"1435826566043340801",tata_neu,1,1,10,TATADigital,Redundant,1
2023-12-04,Neutral,candyncrush_,"5213949278650331",candyncrush_,3,0,6,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Pradeep Routaray,"7241758725868648","",2,0,6,TATADigital,,0
2023-12-04,Neutral,Sajal Saha Saha,"7070309416364522",,2,0,4,TATADigital,,0
2023-12-04,Negative,Jiten S,"88161350",a_jiten,1,0,11,TATADigital,,0
2023-12-04,Positive,Nayan Saini,"1659013603683344385",NayanSaini96004,1,0,8,TATADigital,,0
2023-12-04,Negative,Sudhir Singhi,"472768651",SinghiSudhir,1,0,11,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Negative,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Pradeep Routaray,"7241758725868648","",2,0,6,TATADigital,,0
2023-12-04,Neutral,_k_krunal,"7097096553685819",_k_krunal,3,0,6,TATADigital,,0
2023-12-04,Positive,Jiten S,"88161350",a_jiten,1,0,11,TATADigital,,0
2023-12-04,Neutral,Ankur Jauhari,"162808930",jauhariankur,1,0,6,TATADigital,,0
2023-12-04,Negative,Sudhir Singhi,"472768651",SinghiSudhir,1,0,6,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Pradeep Routaray,"7241758725868648","",2,0,6,TATADigital,,0
2023-12-04,Neutral,Prashanta De,"7087703184614057",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Bharath,"84319829",bharath818,1,0,2,TATADigital,,0
2023-12-04,Neutral,Ramkesh Meena,"1492809867710500864",Ramkesh48635712,1,0,8,TATADigital,,0
2023-12-04,Neutral,gokul,"2922412488",gokulks82,1,0,2,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,2,TATADigital,,0
2023-12-04,Negative,brandmdnoor,brandmdnoor,"",3,0,2,TATADigital,,0
2023-12-04,Neutral,Prashanta De,"7087703184614057",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Bharath,"84319829",bharath818,1,0,6,TATADigital,,0
2023-12-04,Neutral,HDFC Bank Cares,"1718796121185890304",anay_hdfcc_bank,1,0,2,TATADigital,,0
2023-12-04,Neutral,Amish Hule,"6379030238873921",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,,com.tatadigital.tcp_169979,"",7,1,13,TATADigital,,0
2023-12-04,Positive,Anil Srivastava,"7087810477945906",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Bharath,"84319829",bharath818,1,0,6,TATADigital,,0
2023-12-04,Neutral,THÔNG TIN HÀN QUỐC,"197510713437095",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Rakesh Kumar,"6438490776227259",,2,0,4,TATADigital,,0
2023-12-04,Positive,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,,com.tatadigital.tcp_169985,"",7,1,13,TATADigital,,0
2023-12-04,Neutral,Maya Sharma,"7088813887843037",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Bharath,"84319829",bharath818,1,0,6,TATADigital,,0
2023-12-04,Neutral,THÔNG TIN HÀN QUỐC,"197510713437095",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Anju Darji,"6237458419698859",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Negative,Ashish Srivastava,a:a823d832-8f35-42a8-a52b-4b1100604ae7,"",7,0,14,TATADigital,,0
2023-12-04,Neutral,ashish.pb19,"7344020432284066",ashish.pb19,3,0,6,TATADigital,,0
2023-12-04,Neutral,Bharath,"84319829",bharath818,1,0,6,TATADigital,,0
2023-12-04,Neutral,THÔNG TIN HÀN QUỐC,"197510713437095",,2,0,4,TATADigital,,0
2023-12-04,Positive,Sachin Tuteja,"5918864184882949",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Negative,Lizzy Mathew,a:9993d60b-4a78-4e97-be1e-352238978ebf,"",7,0,14,TATADigital,,0
2023-12-04,Neutral,मदन पुरी मदनपुरी,"7215856691806104",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Bharath,"84319829",bharath818,1,0,6,TATADigital,,0
2023-12-04,Negative,Nitin Soni,"24312799228335159",,2,0,4,TATADigital,,0
2023-12-04,Negative,anujmalan,"606029572",Anujmalan,1,0,6,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Positive,MANOJ KASHYAP,a:c241ad7c-5d90-41f9-a000-29377143a34f,"",7,0,14,TATADigital,,0
2023-12-04,Neutral,Maniklal Bandyopadhyay,"7257170104316723",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Nirmala Singer,"7624745227542082",,2,0,4,TATADigital,,0
2023-12-04,Positive,Pawan Kariwala,"24057845513814817",,2,0,4,TATADigital,,0
2023-12-04,Neutral,ShUbHaM MaHoR,"5792697140763885",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,,com.tatadigital.tcp_170044,"",7,1,13,TATADigital,,0
2023-12-04,Neutral,jayesh__614,"7308751095823040",jayesh__614,3,0,6,TATADigital,,0
2023-12-04,Neutral,Nirmala Singer,"7624745227542082",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Hông Quỳnh,"199315269922255",,2,0,4,TATADigital,,0
2023-12-04,Neutral,krishnan__swami,"6804592909636591",krishnan__swami,3,0,6,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364","",2,1,7,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Negative,Kevin Dsouza,"969060501316603904",kvndsza,1,0,6,TATADigital,,0
2023-12-04,Neutral,jayesh__614,"7308751095823040",jayesh__614,3,0,6,TATADigital,,0
2023-12-04,Negative,Jigisha Bharat Rathod,"7641834639177067",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Murtaza Ansari,"24454374280843926",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tulsi Singh,"6709659695827047",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,1,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Negative,Kevin Dsouza,"969060501316603904",kvndsza,1,0,6,TATADigital,,0
2023-12-04,Negative,Mayank Jain,"890623249767321601",mayankj96,1,0,2,TATADigital,,0
2023-12-04,Neutral,Jigisha Bharat Rathod,"7641834639177067",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Murtaza Ansari,"24454374280843926",,2,0,4,TATADigital,,0
2023-12-04,Negative,Vinod Kalunge,"6771351559658652",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Kevin Dsouza,"969060501316603904",kvndsza,1,0,6,TATADigital,,0
2023-12-04,Neutral,Aasim Khan Pathan,"7586410364712565","",2,0,6,TATADigital,,0
2023-12-04,Negative,Jigisha Bharat Rathod,"7641834639177067",,2,0,4,TATADigital,,0
2023-12-04,Negative,Sagar Tandon,"4170865954",SagarTandon24,1,0,6,TATADigital,,0
2023-12-04,Neutral,Rajanikant Mangaraj,"6678892408903949",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,1,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Kevin Dsouza,"969060501316603904",kvndsza,1,0,6,TATADigital,,0
2023-12-04,Negative,Vijay Prakash Bais,a:9d31668b-cd6a-4a22-aa78-09f4bfb4e257,"",7,0,14,TATADigital,,0
2023-12-04,Neutral,,com.tatadigital.tcp_170034,"",7,1,13,TATADigital,,0
2023-12-04,Negative,Sagar Tandon,"4170865954",SagarTandon24,1,0,6,TATADigital,,0
2023-12-04,Negative,Mahesh Pundir,"6662187830540014",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,1,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Positive,Kevin Dsouza,"969060501316603904",kvndsza,1,0,6,TATADigital,,0
2023-12-04,Neutral,Karabi Ghosh,a:a4a2608e-6e3a-4ecc-b31b-0a540db2e20e,"",7,0,14,TATADigital,,0
2023-12-04,Neutral,,com.tatadigital.tcp_170041,"",7,1,13,TATADigital,,0
2023-12-04,Neutral,sakthivel,"3000741074",zakthiveell,1,0,8,TATADigital,,0
2023-12-04,Neutral,Munna Babu,"6593042294139051",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Positive,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Kevin Dsouza,"969060501316603904",kvndsza,1,0,6,TATADigital,,0
2023-12-04,Negative,khot,a:ac2c9e89-50a3-4af2-9d37-fcea5a46ff69,"",7,0,14,TATADigital,,0
2023-12-04,Neutral,,com.tatadigital.tcp_170048,"",7,1,13,TATADigital,,0
2023-12-04,Neutral,Dinesh Kumar Dinesh Kumar,"6322957201115184","",2,0,6,TATADigital,,0
2023-12-04,Neutral,Ravi Kumar,"6631560240295734",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Tata Neu,"104912528627364",,2,1,3,TATADigital,,0
2023-12-04,Neutral,Anonymous,"0",,2,0,4,TATADigital,,0
2023-12-04,Negative,Kevin Dsouza,"969060501316603904",kvndsza,1,0,6,TATADigital,,0
2023-12-04,Positive,Mohan Saini,urn:li:person:dXsfRA67iG,,5,0,4,TATADigital,,0
2023-12-04,Neutral,,com.tatadigital.tcp_170003,"",7,1,13,TATADigital,,0
2023-12-04,Neutral,kailash.nishad9,"6452965508086151",kailash.nishad9,3,0,6,TATADigital,,0
2023-12-04,Neutral,Ravi Kumar,"6631560240295734",,2,0,4,TATADigital,,0
2023-12-04,Neutral,Xém Nổi Tiếng,"197241183462813",,2,0,4,TATADigital,,0
